player_name,legend,BR Kills,BR Damage,BR Wins,legend_category
RevengefulYT,Ash,0,0,0,Assault
RevengefulYT,Mad Maggie,15,0,0,Assault
RevengefulYT,Newcastle,0,0,0,Support
RevengefulYT,Vantage,0,0,0,Recon
RevengefulYT,Catalyst,0,0,0,Controller
RevengefulYT,Ballistic,0,0,0,Assault
RevengefulYT,Conduit,0,0,0,Support
RevengefulYT,Alter,0,0,0,Skirmisher
imVashy,Revenant,55,0,0,Skirmisher
imVashy,Crypto,44,0,0,Recon
imVashy,Horizon,0,0,0,Skirmisher
imVashy,Gibraltar,252,0,0,Support
imVashy,Wattson,70,0,0,Controller
imVashy,Fuse,7,0,0,Assault
imVashy,Bangalore,127,0,0,Assault
imVashy,Wraith,227536,59046465,12001,Skirmisher
imVashy,Octane,3167,0,0,Skirmisher
imVashy,Bloodhound,131,0,0,Recon
imVashy,Caustic,237,0,0,Controller
imVashy,Lifeline,163,0,0,Support
imVashy,Pathfinder,276,0,0,Skirmisher
imVashy,Loba,80,0,0,Support
imVashy,Mirage,95,0,0,Support
imVashy,Rampart,78,0,0,Controller
imVashy,Valkyrie,0,0,0,Skirmisher
imVashy,Seer,43,0,0,Recon
imVashy,Ash,0,0,0,Assault
imVashy,Mad Maggie,0,0,0,Assault
imVashy,Newcastle,0,0,0,Support
imVashy,Vantage,0,0,0,Recon
imVashy,Catalyst,0,0,0,Controller
imVashy,Ballistic,0,0,0,Assault
imVashy,Conduit,0,0,0,Support
imVashy,Alter,0,0,0,Skirmisher
TitanStar01,Revenant,14,0,0,Skirmisher
TitanStar01,Crypto,0,0,0,Recon
TitanStar01,Horizon,17,0,0,Skirmisher
TitanStar01,Gibraltar,277,0,0,Support
TitanStar01,Wattson,0,0,0,Controller
TitanStar01,Fuse,0,0,0,Assault
TitanStar01,Bangalore,1803,514209,114,Assault
TitanStar01,Wraith,1102,294929,0,Skirmisher
TitanStar01,Octane,116,0,0,Skirmisher
TitanStar01,Bloodhound,82,22409,0,Recon
TitanStar01,Caustic,31,8019,0,Controller
TitanStar01,Lifeline,222801,51921230,12580,Support
TitanStar01,Pathfinder,0,0,0,Skirmisher
TitanStar01,Loba,2350,518196,0,Support
TitanStar01,Mirage,0,0,0,Support
TitanStar01,Rampart,0,0,0,Controller
TitanStar01,Valkyrie,0,0,0,Skirmisher
TitanStar01,Seer,0,0,0,Recon
TitanStar01,Ash,0,0,0,Assault
TitanStar01,Mad Maggie,9,0,0,Assault
TitanStar01,Newcastle,0,0,0,Support
TitanStar01,Vantage,0,0,0,Recon
TitanStar01,Catalyst,0,0,0,Controller
TitanStar01,Ballistic,0,0,0,Assault
TitanStar01,Conduit,0,0,0,Support
TitanStar01,Alter,0,0,0,Skirmisher
Star-WayZ-,Revenant,0,0,0,Skirmisher
Star-WayZ-,Crypto,0,0,0,Recon
Star-WayZ-,Horizon,0,0,0,Skirmisher
Star-WayZ-,Gibraltar,0,0,0,Support
Star-WayZ-,Wattson,0,0,0,Controller
Star-WayZ-,Fuse,0,0,0,Assault
Star-WayZ-,Bangalore,8724,2325554,653,Assault
Star-WayZ-,Wraith,0,0,0,Skirmisher
Star-WayZ-,Octane,0,0,0,Skirmisher
Star-WayZ-,Bloodhound,0,0,0,Recon
Star-WayZ-,Caustic,0,0,0,Controller
Star-WayZ-,Lifeline,0,0,0,Support
Star-WayZ-,Pathfinder,0,0,0,Skirmisher
Star-WayZ-,Loba,169000,42684165,12514,Support
Star-WayZ-,Mirage,0,0,0,Support
Star-WayZ-,Rampart,0,0,0,Controller
Star-WayZ-,Valkyrie,584,139682,48,Skirmisher
Star-WayZ-,Seer,0,0,0,Recon
Star-WayZ-,Ash,0,0,0,Assault
Star-WayZ-,Mad Maggie,0,0,0,Assault
Star-WayZ-,Newcastle,0,0,0,Support
Star-WayZ-,Vantage,0,0,0,Recon
Star-WayZ-,Catalyst,0,0,0,Controller
Star-WayZ-,Ballistic,0,0,0,Assault
Star-WayZ-,Conduit,0,0,0,Support
Star-WayZ-,Alter,0,0,0,Skirmisher
RezMeNoVa,Revenant,0,0,0,Skirmisher
RezMeNoVa,Crypto,0,0,0,Recon
RezMeNoVa,Horizon,1128,306258,46,Skirmisher
RezMeNoVa,Gibraltar,206,63458,8,Support
RezMeNoVa,Wattson,194,55527,14,Controller
RezMeNoVa,Fuse,0,0,0,Assault
RezMeNoVa,Bangalore,268,77926,13,Assault
RezMeNoVa,Wraith,235,67327,6,Skirmisher
RezMeNoVa,Octane,1170,362848,60,Skirmisher
RezMeNoVa,Bloodhound,430,136632,22,Recon
RezMeNoVa,Caustic,384,115736,20,Controller
RezMeNoVa,Lifeline,202054,51696724,13755,Support
RezMeNoVa,Pathfinder,0,0,0,Skirmisher
RezMeNoVa,Loba,0,0,0,Support
RezMeNoVa,Mirage,1389,367480,75,Support
RezMeNoVa,Rampart,49,17680,1,Controller
RezMeNoVa,Valkyrie,0,0,0,Skirmisher
RezMeNoVa,Seer,0,0,0,Recon
RezMeNoVa,Ash,161,42171,0,Assault
RezMeNoVa,Mad Maggie,10,0,0,Assault
RezMeNoVa,Newcastle,67,0,0,Support
RezMeNoVa,Vantage,0,0,0,Recon
RezMeNoVa,Catalyst,13,0,0,Controller
RezMeNoVa,Ballistic,22,0,0,Assault
RezMeNoVa,Conduit,567,0,0,Support
RezMeNoVa,Alter,0,0,0,Skirmisher
zaeezyy,Revenant,0,0,0,Skirmisher
zaeezyy,Crypto,0,0,0,Recon
zaeezyy,Horizon,154091,36885778,0,Skirmisher
zaeezyy,Gibraltar,0,0,0,Support
zaeezyy,Wattson,0,0,0,Controller
zaeezyy,Fuse,0,0,0,Assault
zaeezyy,Bangalore,31889,7805080,0,Assault
zaeezyy,Wraith,6093,1544599,0,Skirmisher
zaeezyy,Octane,0,0,0,Skirmisher
zaeezyy,Bloodhound,0,0,0,Recon
zaeezyy,Caustic,0,0,0,Controller
zaeezyy,Lifeline,0,0,0,Support
zaeezyy,Pathfinder,5610,1389518,0,Skirmisher
zaeezyy,Loba,0,0,0,Support
zaeezyy,Mirage,0,0,0,Support
zaeezyy,Rampart,0,0,0,Controller
zaeezyy,Valkyrie,0,0,0,Skirmisher
zaeezyy,Seer,0,0,0,Recon
zaeezyy,Ash,0,0,0,Assault
zaeezyy,Mad Maggie,0,0,0,Assault
zaeezyy,Newcastle,0,0,0,Support
zaeezyy,Vantage,0,0,0,Recon
zaeezyy,Catalyst,11100,2670955,0,Controller
zaeezyy,Ballistic,0,0,0,Assault
zaeezyy,Conduit,0,0,0,Support
zaeezyy,Alter,0,0,0,Skirmisher
