player_name,legend,BR Kills,BR Damage,BR Wins
RezMeNoVa,Bangalore,268,77926,13
RezMeNoVa,Wraith,235,67327,6
RezMeNoVa,Octane,1170,362848,60
RezMeNoVa,Bloodhound,430,136632,22
RezMeNoVa,Caustic,384,115736,20
RezMeNoVa,Lifeline,202054,51696724,13755
RezMeNoVa,Pathfinder,0,0,0
RezMeNoVa,Loba,0,0,0
RezMeNoVa,Mirage,1389,367480,75
RezMeNoVa,Rampart,49,17680,1
RezMeNoVa,Valkyrie,0,0,0
RezMeNoVa,Seer,0,0,0
RezMeNoVa,Ash,161,42171,0
RezMeNoVa,Mad Maggie,10,0,0
RezMeNoVa,Newcastle,67,0,0
RezMeNoVa,Vantage,0,0,0
RezMeNoVa,Catalyst,13,0,0
RezMeNoVa,Ballistic,22,0,0
RezMeNoVa,Conduit,567,0,0
RezMeNoVa,Alter,0,0,0
zaeezyy,Revenant,0,0,0
zaeezyy,Crypto,0,0,0
zaeezyy,Horizon,154091,36885778,0
zaeezyy,Gibraltar,0,0,0
zaeezyy,Wattson,0,0,0
zaeezyy,Fuse,0,0,0
zaeezyy,Bangalore,31889,7805080,0
zaeezyy,Wraith,6093,1544599,0
zaeezyy,Octane,0,0,0
zaeezyy,Bloodhound,0,0,0
zaeezyy,Caustic,0,0,0
zaeezyy,Lifeline,0,0,0
zaeezyy,Pathfinder,5610,1389518,0
zaeezyy,Loba,0,0,0
zaeezyy,Mirage,0,0,0
zaeezyy,Rampart,0,0,0
zaeezyy,Valkyrie,0,0,0
zaeezyy,Seer,0,0,0
zaeezyy,Ash,0,0,0
zaeezyy,Mad Maggie,0,0,0
zaeezyy,Newcastle,0,0,0
zaeezyy,Vantage,0,0,0
zaeezyy,Catalyst,11100,2670955,0
zaeezyy,Ballistic,0,0,0
zaeezyy,Conduit,0,0,0
zaeezyy,Alter,0,0,0
Splugzy Wugzy,Revenant,0,0,0
Splugzy Wugzy,Crypto,1039,0,0
Splugzy Wugzy,Horizon,2128,583840,102
Splugzy Wugzy,Gibraltar,2206,0,0
Splugzy Wugzy,Wattson,159129,40599838,8144
Splugzy Wugzy,Fuse,2769,0,0
Splugzy Wugzy,Bangalore,1922,0,0
Splugzy Wugzy,Wraith,6074,0,0
Splugzy Wugzy,Octane,3504,0,0
Splugzy Wugzy,Bloodhound,0,0,0
Splugzy Wugzy,Caustic,1341,0,0
Splugzy Wugzy,Lifeline,3846,0,0
Splugzy Wugzy,Pathfinder,2259,0,0
Splugzy Wugzy,Loba,5136,0,0
Splugzy Wugzy,Mirage,3609,0,0
Splugzy Wugzy,Rampart,1680,0,0
Splugzy Wugzy,Valkyrie,406,0,0
Splugzy Wugzy,Seer,0,0,0
Splugzy Wugzy,Ash,165,0,0
Splugzy Wugzy,Mad Maggie,253,0,0
Splugzy Wugzy,Newcastle,204,0,0
Splugzy Wugzy,Vantage,0,0,0
Splugzy Wugzy,Catalyst,0,0,0
Splugzy Wugzy,Ballistic,0,0,0
Splugzy Wugzy,Conduit,0,0,0
Splugzy Wugzy,Alter,4775,0,0
TTV-Bear22345,Revenant,393,0,0
TTV-Bear22345,Crypto,1184,0,0
TTV-Bear22345,Horizon,486,0,0
TTV-Bear22345,Gibraltar,484,0,0
TTV-Bear22345,Wattson,67,0,0
TTV-Bear22345,Fuse,1,0,0
TTV-Bear22345,Bangalore,879,0,0
TTV-Bear22345,Wraith,53549,12080645,1832
TTV-Bear22345,Octane,674,0,0
TTV-Bear22345,Bloodhound,272,0,0
TTV-Bear22345,Caustic,257,0,0
TTV-Bear22345,Lifeline,955,0,0
TTV-Bear22345,Pathfinder,3022,0,108
TTV-Bear22345,Loba,0,0,0
TTV-Bear22345,Mirage,123,0,0
TTV-Bear22345,Rampart,0,0,0
TTV-Bear22345,Valkyrie,0,0,0
TTV-Bear22345,Seer,0,0,0
TTV-Bear22345,Ash,96,0,0
TTV-Bear22345,Mad Maggie,162,0,0
TTV-Bear22345,Newcastle,0,0,0
TTV-Bear22345,Vantage,80254,18294575,1488
TTV-Bear22345,Catalyst,20,0,0
TTV-Bear22345,Ballistic,0,0,0
TTV-Bear22345,Conduit,0,0,0
TTV-Bear22345,Alter,16191,3063065,0
fearzypoo,Revenant,1624,492966,136
fearzypoo,Crypto,0,0,0
fearzypoo,Horizon,4413,1357622,349
fearzypoo,Gibraltar,0,0,0
fearzypoo,Wattson,599,185045,0
fearzypoo,Fuse,69,0,5
fearzypoo,Bangalore,3757,1231822,297
fearzypoo,Wraith,56423,16218883,0
fearzypoo,Octane,2935,1016634,204
fearzypoo,Bloodhound,0,0,93
fearzypoo,Caustic,0,0,0
fearzypoo,Lifeline,18502,0,1244
fearzypoo,Pathfinder,8783,2491784,0
fearzypoo,Loba,8868,2570124,750
fearzypoo,Mirage,138,0,7
fearzypoo,Rampart,165,0,0
fearzypoo,Valkyrie,1985,609960,158
fearzypoo,Seer,97,0,0
fearzypoo,Ash,17609,4395630,1358
fearzypoo,Mad Maggie,164,0,0
fearzypoo,Newcastle,166,0,0
fearzypoo,Vantage,0,0,0
fearzypoo,Catalyst,37,0,0
fearzypoo,Ballistic,0,0,0
fearzypoo,Conduit,33887,0,0
fearzypoo,Alter,40422,0,0
MoonPakuTV,Revenant,108,29915,0
MoonPakuTV,Crypto,128,39143,0
MoonPakuTV,Horizon,136844,29350954,4454
MoonPakuTV,Gibraltar,935,261633,0
MoonPakuTV,Wattson,800,0,0
MoonPakuTV,Fuse,9,2125,0
MoonPakuTV,Bangalore,11348,2881368,0
MoonPakuTV,Wraith,10859,2664678,0
MoonPakuTV,Octane,3392,0,0
MoonPakuTV,Bloodhound,399,0,0
