player_name,legend,BR Kills,BR Damage,BR Wins
iMarshTV,Conduit,0.0,0.0,0.0
iMarshTV,Alter,0.0,0.0,0.0
imVashy,Revenant,0.0,0.0,0.0
imVashy,Crypto,0.0,0.0,0.0
imVashy,Horizon,0.0,0.0,0.0
imVashy,Gibraltar,0.0,0.0,0.0
imVashy,Wattson,0.0,0.0,0.0
imVashy,Fuse,0.0,0.0,0.0
imVashy,Bangalore,0.0,0.0,0.0
imVashy,Wraith,227593.0,58984990.0,11997.0
imVashy,Octane,0.0,0.0,0.0
imVashy,Bloodhound,0.0,0.0,0.0
imVashy,Caustic,237.0,0.0,0.0
imVashy,Lifeline,0.0,0.0,0.0
imVashy,Pathfinder,0.0,0.0,0.0
imVashy,Loba,0.0,0.0,0.0
imVashy,Mirage,0.0,0.0,0.0
imVashy,Rampart,0.0,0.0,0.0
imVashy,Valkyrie,0.0,0.0,0.0
imVashy,Seer,29.0,0.0,0.0
imVashy,Ash,0.0,0.0,0.0
imVashy,Mad Maggie,0.0,0.0,0.0
imVashy,Newcastle,0.0,0.0,0.0
imVashy,Vantage,0.0,0.0,0.0
imVashy,Catalyst,0.0,0.0,0.0
imVashy,Ballistic,0.0,0.0,0.0
imVashy,Conduit,0.0,0.0,0.0
imVashy,Alter,0.0,0.0,0.0
Bowlesy89,Revenant,2251.0,380944.0,75.0
Bowlesy89,Crypto,542.0,174742.0,41.0
Bowlesy89,Horizon,5716.0,1702562.0,329.0
Bowlesy89,Gibraltar,2225.0,777355.0,163.0
Bowlesy89,Wattson,1151.0,0.0,71.0
Bowlesy89,Fuse,314.0,71459.0,0.0
Bowlesy89,Bangalore,162084.0,44927801.0,11402.0
Bowlesy89,Wraith,2680.0,723191.0,168.0
Bowlesy89,Octane,7554.0,2286172.0,424.0
Bowlesy89,Bloodhound,2546.0,859009.0,179.0
Bowlesy89,Caustic,2646.0,851177.0,196.0
Bowlesy89,Lifeline,888.0,234595.0,49.0
Bowlesy89,Pathfinder,11001.0,3106543.0,703.0
Bowlesy89,Loba,497.0,139627.0,33.0
Bowlesy89,Mirage,1802.0,492019.0,110.0
Bowlesy89,Rampart,279.0,96925.0,14.0
Bowlesy89,Valkyrie,3192.0,1025090.0,180.0
Bowlesy89,Seer,1752.0,557735.0,110.0
Bowlesy89,Ash,78.0,0.0,0.0
Bowlesy89,Mad Maggie,198.0,69266.0,13.0
Bowlesy89,Newcastle,317.0,0.0,0.0
Bowlesy89,Vantage,157.0,48079.0,11.0
Bowlesy89,Catalyst,284.0,0.0,0.0
Bowlesy89,Ballistic,0.0,0.0,0.0
Bowlesy89,Conduit,0.0,0.0,0.0
Bowlesy89,Alter,0.0,0.0,0.0
Go cry mutt,Revenant,599.0,0.0,0.0
Go cry mutt,Crypto,859.0,0.0,0.0
Go cry mutt,Horizon,655.0,0.0,50.0
Go cry mutt,Gibraltar,1206.0,0.0,0.0
Go cry mutt,Wattson,115.0,0.0,0.0
Go cry mutt,Fuse,0.0,0.0,0.0
Go cry mutt,Bangalore,548.0,148872.0,22.0
Go cry mutt,Wraith,1010.0,267908.0,50.0
Go cry mutt,Octane,2638.0,599156.0,147.0
Go cry mutt,Bloodhound,317.0,94730.0,15.0
Go cry mutt,Caustic,1730.0,0.0,72.0
Go cry mutt,Lifeline,3030.0,0.0,0.0
Go cry mutt,Pathfinder,188966.0,34203833.0,9041.0
Go cry mutt,Loba,0.0,0.0,0.0
Go cry mutt,Mirage,146.0,0.0,2.0
Go cry mutt,Rampart,45.0,0.0,0.0
Go cry mutt,Valkyrie,528.0,97965.0,0.0
Go cry mutt,Seer,36.0,0.0,0.0
Go cry mutt,Ash,0.0,0.0,0.0
Go cry mutt,Mad Maggie,0.0,0.0,0.0
Go cry mutt,Newcastle,72.0,0.0,0.0
Go cry mutt,Vantage,0.0,0.0,0.0
Go cry mutt,Catalyst,25.0,0.0,0.0
Go cry mutt,Ballistic,0.0,0.0,0.0
Go cry mutt,Conduit,0.0,0.0,0.0
Go cry mutt,Alter,0.0,0.0,0.0
SpunFIower,Revenant,0.0,0.0,0.0
SpunFIower,Crypto,0.0,0.0,0.0
SpunFIower,Horizon,2961.0,686978.0,195.0
SpunFIower,Gibraltar,0.0,0.0,0.0
SpunFIower,Wattson,0.0,0.0,0.0
SpunFIower,Fuse,0.0,0.0,0.0
SpunFIower,Bangalore,3032.0,892115.0,268.0
SpunFIower,Wraith,90086.0,25012123.0,7122.0
SpunFIower,Octane,26847.0,7763818.0,2073.0
SpunFIower,Bloodhound,739.0,213940.0,0.0
SpunFIower,Caustic,0.0,0.0,0.0
SpunFIower,Lifeline,8271.0,2331358.0,0.0
SpunFIower,Pathfinder,17716.0,4891003.0,1260.0
SpunFIower,Loba,23349.0,6860592.0,1927.0
SpunFIower,Mirage,0.0,0.0,0.0
SpunFIower,Rampart,0.0,0.0,0.0
SpunFIower,Valkyrie,2485.0,776214.0,211.0
SpunFIower,Seer,0.0,0.0,0.0
SpunFIower,Ash,0.0,0.0,0.0
SpunFIower,Mad Maggie,0.0,0.0,0.0
SpunFIower,Newcastle,0.0,0.0,0.0
SpunFIower,Vantage,0.0,0.0,0.0
SpunFIower,Catalyst,124.0,33226.0,0.0
SpunFIower,Ballistic,0.0,0.0,0.0
SpunFIower,Conduit,0.0,0.0,0.0
SpunFIower,Alter,20323.0,0.0,0.0
Shwinyy,Revenant,300.0,0.0,0.0
Shwinyy,Crypto,30.0,0.0,0.0
Shwinyy,Horizon,1976.0,0.0,0.0
Shwinyy,Gibraltar,474.0,139765.0,0.0
Shwinyy,Wattson,7054.0,0.0,0.0
Shwinyy,Fuse,48.0,0.0,0.0
Shwinyy,Bangalore,823.0,0.0,0.0
Shwinyy,Wraith,1011.0,268776.0,49.0
Shwinyy,Octane,170084.0,44334126.0,5478.0
Shwinyy,Bloodhound,449.0,115827.0,0.0
Shwinyy,Caustic,203.0,0.0,0.0
Shwinyy,Lifeline,14885.0,0.0,0.0
Shwinyy,Pathfinder,2722.0,507646.0,0.0
Shwinyy,Loba,244.0,91644.0,7.0
Shwinyy,Mirage,300.0,68785.0,0.0
Shwinyy,Rampart,117.0,0.0,0.0
Shwinyy,Valkyrie,296.0,0.0,0.0
Shwinyy,Seer,169.0,0.0,0.0
Shwinyy,Ash,30.0,0.0,0.0
Shwinyy,Mad Maggie,0.0,0.0,0.0
Shwinyy,Newcastle,0.0,0.0,0.0
Shwinyy,Vantage,0.0,0.0,0.0
Shwinyy,Catalyst,0.0,0.0,0.0
Shwinyy,Ballistic,0.0,0.0,0.0
Shwinyy,Conduit,0.0,0.0,0.0
Shwinyy,Alter,0.0,0.0,0.0
Aces Kunai,Revenant,0.0,0.0,0.0
Aces Kunai,Crypto,197.0,0.0,18.0
Aces Kunai,Horizon,2642.0,759096.0,173.0
Aces Kunai,Gibraltar,1092.0,327103.0,105.0
Aces Kunai,Wattson,684.0,179449.0,63.0
Aces Kunai,Fuse,149.0,0.0,12.0
Aces Kunai,Bangalore,0.0,0.0,0.0
Aces Kunai,Wraith,160193.0,31449785.0,8046.0
Aces Kunai,Octane,13198.0,3492869.0,1130.0
Aces Kunai,Bloodhound,481.0,150833.0,0.0
Aces Kunai,Caustic,533.0,169336.0,0.0
Aces Kunai,Lifeline,1296.0,351414.0,108.0
Aces Kunai,Pathfinder,4604.0,1320594.0,375.0
Aces Kunai,Loba,1368.0,295414.0,92.0
Aces Kunai,Mirage,375.0,0.0,26.0
Aces Kunai,Rampart,0.0,0.0,0.0
Aces Kunai,Valkyrie,2628.0,686132.0,251.0
Aces Kunai,Seer,930.0,0.0,0.0
Aces Kunai,Ash,99.0,31738.0,11.0
Aces Kunai,Mad Maggie,22.0,5445.0,0.0
Aces Kunai,Newcastle,0.0,0.0,0.0
Aces Kunai,Vantage,0.0,0.0,0.0
Aces Kunai,Catalyst,61.0,0.0,0.0
Aces Kunai,Ballistic,0.0,0.0,0.0
Aces Kunai,Conduit,0.0,0.0,0.0
Aces Kunai,Alter,0.0,0.0,0.0
Not InvisibIe,Revenant,14.0,4490.0,0.0
Not InvisibIe,Crypto,0.0,0.0,0.0
Not InvisibIe,Horizon,1490.0,413040.0,0.0
Not InvisibIe,Gibraltar,70.0,19586.0,0.0
Not InvisibIe,Wattson,123.0,34650.0,11.0
Not InvisibIe,Fuse,9.0,2885.0,0.0
Not InvisibIe,Bangalore,188049.0,49671981.0,13913.0
Not InvisibIe,Wraith,3689.0,976267.0,233.0
Not InvisibIe,Octane,82.0,20952.0,6.0
Not InvisibIe,Bloodhound,715.0,210737.0,58.0
Not InvisibIe,Caustic,8.0,2238.0,0.0
Not InvisibIe,Lifeline,577.0,154204.0,0.0
Not InvisibIe,Pathfinder,1711.0,462316.0,106.0
Not InvisibIe,Loba,30.0,7154.0,2.0
Not InvisibIe,Mirage,62.0,0.0,0.0
Not InvisibIe,Rampart,4.0,0.0,0.0
Not InvisibIe,Valkyrie,6.0,1413.0,0.0
Not InvisibIe,Seer,2.0,896.0,1.0
Not InvisibIe,Ash,0.0,0.0,0.0
Not InvisibIe,Mad Maggie,3.0,0.0,0.0
Not InvisibIe,Newcastle,22.0,0.0,0.0
Not InvisibIe,Vantage,0.0,0.0,0.0
Not InvisibIe,Catalyst,0.0,0.0,0.0
Not InvisibIe,Ballistic,0.0,0.0,0.0
Not InvisibIe,Conduit,0.0,0.0,0.0
Not InvisibIe,Alter,0.0,0.0,0.0
Wolvezxy,Revenant,0.0,0.0,0.0
Wolvezxy,Crypto,0.0,0.0,0.0
Wolvezxy,Horizon,0.0,0.0,0.0
Wolvezxy,Gibraltar,0.0,0.0,0.0
Wolvezxy,Wattson,0.0,0.0,0.0
Wolvezxy,Fuse,0.0,0.0,0.0
