player_name,legend,legend_category,BR Kills,BR Damage,BR Wins
AAG_Wolfy,Alter,Skirmisher,8788.0,2290541.0,523.0
AAG_Wolfy,Gibraltar,Support,3093.0,904024.0,187.0
AAG_Wolfy,Pathfinder,Skirmisher,2596.0,701342.0,89.0
AAG_Wolfy,Octane,Skirmisher,2561.0,675618.0,114.0
AAG_Wolfy,Bloodhound,Recon,1774.0,503910.0,68.0
AAG_Wolfy,Caustic,Controller,1215.0,330894.0,39.0
AAG_Wolfy,Horizon,Skirmisher,1080.0,329042.0,33.0
AAG_Wolfy,Valkyrie,Skirmisher,892.0,237708.0,27.0
AAG_Wolfy,Seer,Recon,787.0,342600.0,51.0
AAG_Wolfy,Wattson,Controller,195.0,52114.0,6.0
AAG_Wolfy,Revenant,Skirmisher,181.0,55862.0,5.0
AA_R_E_S_,Octane,Skirmisher,24178.0,6772643.0,1633.0
AA_R_E_S_,Wattson,Controller,14762.0,4123351.0,1041.0
AA_R_E_S_,Bangalore,Assault,10012.0,2588539.0,595.0
AA_R_E_S_,Horizon,Skirmisher,5769.0,1868426.0,328.0
AA_R_E_S_,Seer,Recon,4944.0,1263735.0,185.0
AA_R_E_S_,Valkyrie,Skirmisher,4102.0,666705.0,174.0
AA_R_E_S_,Pathfinder,Skirmisher,2766.0,777570.0,186.0
AA_R_E_S_,Fuse,Assault,2062.0,510761.0,131.0
AA_R_E_S_,Mad Maggie,Assault,1451.0,436354.0,100.0
AA_R_E_S_,Bloodhound,Recon,1438.0,501093.0,90.0
AA_R_E_S_,Ash,Assault,32.0,158786.0,7.0
ABIDE_Mickeyboy,Loba,Support,65068.0,18725083.0,3868.0
ABIDE_Mickeyboy,Bangalore,Assault,4413.0,1225394.0,265.0
ABIDE_Mickeyboy,Valkyrie,Skirmisher,3734.0,1386828.0,244.0
ABIDE_Mickeyboy,Horizon,Skirmisher,3659.0,898437.0,157.0
ABIDE_Mickeyboy,Conduit,Support,2128.0,669082.0,130.0
ABIDE_Mickeyboy,Pathfinder,Skirmisher,1977.0,616460.0,102.0
ABIDE_Mickeyboy,Lifeline,Support,1922.0,618929.0,118.0
ABIDE_Mickeyboy,Gibraltar,Support,1799.0,682977.0,108.0
ABIDE_Mickeyboy,Bloodhound,Recon,1256.0,456783.0,79.0
ABIDE_Mickeyboy,Octane,Skirmisher,1222.0,448506.0,77.0
ABIDE_Mickeyboy,Newcastle,Support,1119.0,423429.0,71.0
ABIDE_Mickeyboy,Wattson,Controller,977.0,372879.0,62.0
ABIDE_Mickeyboy,Rampart,Controller,963.0,385449.0,62.0
ABIDE_Mickeyboy,Wraith,Skirmisher,947.0,381554.0,61.0
ABIDE_Mickeyboy,Seer,Recon,907.0,371815.0,58.0
ABIDE_Mickeyboy,Ash,Assault,833.0,353799.0,54.0
ABIDE_Mickeyboy,Revenant,Skirmisher,745.0,332374.0,49.0
ABIDE_Mickeyboy,Mad Maggie,Assault,719.0,326044.0,47.0
ABIDE_Mickeyboy,Fuse,Assault,432.0,256170.0,30.0
ABIDE_Mickeyboy,Caustic,Controller,381.0,243754.0,27.0
ABIDE_Mickeyboy,Catalyst,Controller,262.0,3115.0,0.0
ABIDE_Mickeyboy,Mirage,Support,220.0,204556.0,18.0
ABIDE_Mickeyboy,Crypto,Recon,152.0,188001.0,14.0
ABIDE_Mickeyboy,Vantage,Recon,52.0,163655.0,8.0
AIM-ga-TORISU,Wraith,Skirmisher,67141.0,17260132.0,2295.0
AIM-ga-TORISU,Bangalore,Assault,24768.0,6181068.0,1466.0
AIM-ga-TORISU,Octane,Skirmisher,6800.0,1806538.0,406.0
