player_name,BR Kills,BR Damage,BR Wins
#1 Valkuraee_Twitch TV,72440.0,18966877.0,645.5873083475298
#1 Valkuraee_Twitch TV,11710.0,2727925.2790300017,645.5873083475298
( `),20463.0,182528.0,645.5873083475298
( `),12285.0,212733.0,645.5873083475298
( `),6584.0,479149.0,645.5873083475298
( `),3770.0,334732.0,645.5873083475298
( `),3215.0,913531.0,645.5873083475298
( `),2979.0,768634.0,645.5873083475298
( `),2342.0,548979.0,645.5873083475298
( `),2213.0,2727925.2790300017,645.5873083475298
( `),2018.0,2727925.2790300017,645.5873083475298
( `),1565.0,2727925.2790300017,645.5873083475298
( `),1262.0,2727925.2790300017,645.5873083475298
( `),526.0,2727925.2790300017,645.5873083475298
( `),330.0,2727925.2790300017,645.5873083475298
( `),283.0,2727925.2790300017,645.5873083475298
( `),260.0,2727925.2790300017,645.5873083475298
( `),122.0,2727925.2790300017,645.5873083475298
( `),27.0,2727925.2790300017,645.5873083475298
( `),20.0,5812.0,645.5873083475298
*K3VIN*,65965.0,17967917.0,3602.0
*K3VIN*,13192.0,3387406.0,645.5873083475298
*K3VIN*,2913.0,783569.0,645.5873083475298
*K3VIN*,1966.0,258492.0,645.5873083475298
*K3VIN*,1773.0,527521.0,112.0
*K3VIN*,1226.0,279310.0,645.5873083475298
*K3VIN*,993.0,243122.0,645.5873083475298
*K3VIN*,662.0,199047.0,48.0
*K3VIN*,418.0,116225.0,29.0
*K3VIN*,266.0,2727925.2790300017,645.5873083475298
*K3VIN*,171.0,133244.0,645.5873083475298
*K3VIN*,1.0,2727925.2790300017,645.5873083475298
*K3VIN*,7625.234790528233,912602.0,645.5873083475298
*insert complaint here*,14959.0,3560953.0,750.0
*insert complaint here*,7997.0,2356004.0,344.0
*insert complaint here*,5191.0,1632194.0,645.5873083475298
*insert complaint here*,4426.0,654930.0,645.5873083475298
*insert complaint here*,3882.0,1375571.0,190.0
*insert complaint here*,3356.0,2727925.2790300017,645.5873083475298
*insert complaint here*,2405.0,717119.0,645.5873083475298
*insert complaint here*,2278.0,1419508.0,645.5873083475298
*insert complaint here*,2190.0,2727925.2790300017,645.5873083475298
*insert complaint here*,1145.0,569020.0,645.5873083475298
*insert complaint here*,717.0,240923.0,44.0
*insert complaint here*,530.0,172218.0,645.5873083475298
*insert complaint here*,7625.234790528233,623933.0,645.5873083475298
+ Shesko +,36341.0,2727925.2790300017,2049.0
+ Shesko +,10112.0,2727925.2790300017,645.5873083475298
+ Shesko +,9967.0,2727925.2790300017,645.5873083475298
+ Shesko +,4647.0,2727925.2790300017,645.5873083475298
+ Shesko +,878.0,2727925.2790300017,645.5873083475298
+ Shesko +,72.0,2727925.2790300017,645.5873083475298
+ Shesko +,1.0,2727925.2790300017,645.5873083475298
-iPhoenixS,86392.0,20404746.0,4744.0
-iPhoenixS,2754.0,877454.0,162.0
-iPhoenixS,1859.0,572780.0,119.0
-iPhoenixS,453.0,172161.0,24.0
-iPhoenixS,325.0,115747.0,22.0
-iPhoenixS,270.0,89229.0,6.0
-iPhoenixS,240.0,2727925.2790300017,645.5873083475298
-iPhoenixS,217.0,2727925.2790300017,9.0
-iPhoenixS,212.0,83209.0,18.0
-iPhoenixS,198.0,77612.0,8.0
-iPhoenixS,112.0,54511.0,10.0
-iPhoenixS,108.0,36656.0,12.0
-iPhoenixS,80.0,27464.0,5.0
-iPhoenixS,44.0,13260.0,2.0
-iPhoenixS,32.0,14030.0,645.5873083475298
-iPhoenixS,25.0,10570.0,645.5873083475298
-iPhoenixS,12.0,3851.0,1.0
._. Aiko,13876.0,3688437.0,738.0
._. Aiko,7016.0,1896164.0,691.0
._. Aiko,6270.0,2727925.2790300017,645.5873083475298
._. Aiko,6105.0,1775277.0,645.5873083475298
._. Aiko,4975.0,1425015.0,645.5873083475298
._. Aiko,4970.0,1301546.0,645.5873083475298
._. Aiko,4759.0,2727925.2790300017,645.5873083475298
._. Aiko,4206.0,1192041.0,645.5873083475298
._. Aiko,3545.0,2727925.2790300017,645.5873083475298
._. Aiko,3263.0,932753.0,645.5873083475298
._. Aiko,2292.0,290838.0,645.5873083475298
._. Aiko,2290.0,2727925.2790300017,645.5873083475298
._. Aiko,2037.0,2727925.2790300017,645.5873083475298
._. Aiko,1634.0,2727925.2790300017,645.5873083475298
._. Aiko,1514.0,435983.0,645.5873083475298
._. Aiko,1419.0,2727925.2790300017,645.5873083475298
._. Aiko,1385.0,2727925.2790300017,645.5873083475298
._. Aiko,1358.0,2727925.2790300017,645.5873083475298
._. Aiko,1300.0,359222.0,645.5873083475298
._. Aiko,1023.0,275193.0,54.0
._. Aiko,718.0,210751.0,36.0
._. Aiko,574.0,181697.0,645.5873083475298
._. Aiko,73.0,2727925.2790300017,645.5873083475298
._. Aiko,11.0,2727925.2790300017,645.5873083475298
0Juan23,16596.0,2727925.2790300017,645.5873083475298
0Juan23,8025.0,2727925.2790300017,772.0
0Juan23,6196.0,2727925.2790300017,552.0
0Juan23,4665.0,2727925.2790300017,645.5873083475298
0Juan23,3270.0,2727925.2790300017,645.5873083475298
0Juan23,382.0,94671.0,31.0
0Juan23,361.0,2727925.2790300017,645.5873083475298
0Juan23,212.0,2727925.2790300017,645.5873083475298
0Juan23,51.0,2727925.2790300017,645.5873083475298
