player_name,BR Kills,BR Damage,BR Wins
BFF_KOJI,1568.0,601898.4,82.2
BFF_KOJI,1560.0,463011.2,94.6
BFF_KOJI,1489.0,456386.4,81.2
BFF_KOJI,1485.0,637817.2,85.8
BFF_KOJI,999.0,358283.0,71.0
BFF_KOJI,999.0,266810.4,59.0
BFF_KOJI,892.0,287318.2,56.4
BFF_KOJI,576.0,180127.0,34.0
BFF_KOJI,512.0,210795.0,33.0
BFF_KOJI,277.0,90792.8,19.4
BFF_KOJI,178.0,54965.2,17.0
BFF_KOJI,131.0,36160.8,7.2
BFF_KOJI,110.0,31141.6,6.4
BFF_KOJI,64.0,17061.8,2.2
BOYgynnn,36727.0,14890826.0,3161.0
BOYgynnn,7300.0,2333659.0,540.0
BOYgynnn,2619.0,788226.0,161.0
BOYgynnn,1504.0,425775.0,117.0
BOYgynnn,1111.0,305019.0,52.0
BOYgynnn,1077.0,271944.2,47.4
BOYgynnn,1059.0,282054.0,89.0
BOYgynnn,1041.0,308853.0,88.0
BOYgynnn,1000.0,268231.0,46.6
BOYgynnn,707.0,196622.0,35.6
BOYgynnn,477.0,169336.0,42.0
BRO IM MASTER WITH FIRST ACOUNT,23634.0,6820266.6,1755.4
BRO IM MASTER WITH FIRST ACOUNT,13184.0,2777384.0,1290.0
BRO IM MASTER WITH FIRST ACOUNT,11664.0,3099343.4,627.2
BRO IM MASTER WITH FIRST ACOUNT,6641.0,1766863.2,277.8
