Kills
"29,170"
"29,168"
"29,165"
"29,096"
"29,071"
"29,065"
"29,045"
"29,040"
"29,037"
"29,032"
"29,029"
"29,025"
"29,006"
"28,993"
"28,978"
"28,966"
"28,956"
"28,948"
"28,926"
"28,907"
"28,880"
"28,804"
"28,743"
"28,712"
"28,692"
"28,672"
"28,619"
"28,617"
"28,577"
"28,559"
"28,542"
"28,523"
"28,490"
"28,386"
