Kills
"10,378"
"10,353"
"10,350"
"10,347"
"10,336"
"10,333"
"10,322"
"10,322"
"10,315"
"10,310"
"10,308"
"10,308"
"10,307"
"10,305"
"10,299"
"10,295"
"10,274"
"10,260"
"10,245"
"10,239"
"10,225"
"10,211"
"10,208"
"10,205"
"10,200"
"10,199"
"10,196"
"10,163"
"10,160"
"10,151"
"10,142"
"10,136"
"10,122"
"10,121"
