Kills
"19,980"
"19,979"
"19,945"
"19,933"
"19,918"
"19,843"
"19,820"
"19,725"
"19,694"
"19,671"
"19,651"
"19,648"
"19,646"
"19,644"
"19,614"
"19,612"
"19,611"
"19,603"
"19,594"
"19,592"
"19,581"
"19,579"
"19,556"
"19,510"
"19,452"
"19,425"
"19,417"
"19,397"
"19,378"
"19,319"
"19,298"
"19,276"
"19,229"
"19,185"
