Games Played
50639
44466
44463
44461
33318
33208
32790
32519
31293
30890
30605
29119
28625
27795
27433
27394
27159
26990
26702
26126
25868
25650
25429
25390
25155
25135
24689
24678
24549
24097
24075
23927
23286
23071
22885
22780
22683
22665
22546
22526
22295
22221
22160
21992
21869
21839
21783
21709
21103
21056
21028
20752
20751
20538
20240
20214
20033
19984
19799
19709
19702
19532
19265
19118
19079
19047
18775
18165
18165
18146
18088
18019
18006
17986
17912
17818
17728
17635
17585
17550
17461
17321
17320
17318
17299
17176
17140
17134
16798
16749
16314
16307
16209
16209
16173
16166
16087
16065
16060
15980
15973
15954
15941
15880
15864
15813
15807
15797
15781
15759
15742
15689
15614
15549
15394
15350
15339
15195
15194
15157
15097
14912
14859
14741
14721
14696
14650
14609
14526
14503
14352
14330
14310
14277
14245
14216
14129
14057
14031
14018
14016
13974
13961
13873
13862
13860
13829
13826
13806
13792
13784
13774
13746
13737
13702
13691
13689
13670
13620
13613
13610
13595
13581
13556
13554
13553
13539
13534
13523
13489
13455
13430
13427
13403
13395
13395
13376
13361
13355
13344
13326
13204
13067
13062
13050
13007
12986
12965
12963
12892
12884
12881
12841
12815
12807
12775
12707
12693
12690
12690
12688
12681
12674
12655
12646
12619
12592
12592
12487
12450
12442
12415
12403
12375
12361
12308
12298
12279
12257
12252
12250
12246
12193
12175
12173
12161
12141
12139
12122
12122
12120
12107
12106
12096
12087
12055
12048
12042
12039
12030
12019
12007
11983
11960
11946
11920
11903
11903
11894
11861
11854
11833
11820
11818
11808
11807
11799
11794
11788
11762
11752
11735
11684
11624
11583
11564
11561
11540
11535
11520
11480
11477
11476
11463
11461
11451
11436
11432
11417
11401
11386
11380
11358
11347
11341
11341
11339
11289
11258
11189
11172
11142
11130
11127
11091
11082
11081
11072
11061
11051
11016
10978
10957
10921
10921
10916
10906
10882
10880
10853
10851
10808
10808
10802
10770
10770
10753
10727
10727
10726
10707
10696
10687
10648
10646
10631
10617
10604
10590
10581
10578
10575
10552
10534
10521
10520
10519
10498
10462
10444
10409
10407
10405
10395
10395
10381
10378
10365
10364
10353
10309
10296
10276
10264
10263
10261
10243
10241
10233
10232
10225
10209
10200
10185
10184
10183
10166
10162
10146
10134
10092
10074
10072
10066
10066
10044
10023
10021
10016
9998
9964
9947
9947
9938
9934
9922
9916
9913
9878
9870
9868
9862
9861
9855
9841
9831
9803
9787
9751
9744
9736
9729
9691
9690
9663
9658
9631
9629
9609
9606
9601
9592
9558
9556
9547
9526
9521
9517
9477
9470
9464
9452
9448
9441
9434
9420
9395
9382
9361
9349
9345
9333
9302
9287
9232
9231
9224
9216
9190
9189
9179
9157
9148
9139
9138
9126
9121
9112
9112
9110
9094
9081
9071
9058
9058
9057
9055
9048
9041
9039
9037
9036
9031
9022
9015
9013
9008
9008
8994
8985
8951
8929
8918
8904
8901
8901
8898
8891
8890
8854
8852
8848
8843
8843
8842
8841
8837
8835
8819
8814
8806
8801
8801
8786
8774
8767
8767
8763
8751
8747
