Wins
7655
6431
5281
4662
4524
4415
4353
4274
4105
4057
4023
3957
3932
3724
3677
3552
3524
3326
3311
3306
3271
3237
3132
3131
3025
2965
2941
2938
2873
2860
2852
2850
2845
2829
2810
2782
2766
2743
2631
2622
2620
2593
2565
2561
2538
2515
2462
2432
2402
2352
2267
2245
2224
2211
2198
2194
2192
2182
2172
2161
2161
2157
2141
2090
2081
2024
2011
2003
1987
1982
1981
1981
1966
1949
1896
1888
1878
1864
1847
1820
1818
1813
1785
1781
1778
1767
1755
1754
1747
1740
1695
1689
1661
1661
1661
1651
1643
1638
1628
1612
1609
1605
1604
1595
1593
1576
1570
1568
1565
1554
1539
1526
1514
1507
1506
1505
1501
1452
1451
1451
1448
1412
1408
1408
1390
1390
1370
1370
1365
1358
1356
1354
1352
1351
1348
1330
1329
1329
1320
1319
1317
1316
1306
1303
1296
1294
1293
1290
1280
1278
1278
1277
1266
1259
1259
1259
1258
1257
1256
1252
1242
1229
1229
1229
1228
1226
1218
1210
1208
1208
1202
1199
1191
1187
1181
1179
1178
1171
1166
1149
1147
1145
1143
1139
1133
1130
1129
1128
1113
1106
1095
1093
1092
1086
1082
1082
1077
1076
1073
1065
1065
1065
1064
1064
1064
1062
1060
1058
1054
1051
1045
1043
1041
1039
1038
1037
1036
1034
1030
1027
1027
1025
1023
1022
1017
1011
1005
1005
1005
1003
1002
1000
999
995
995
995
993
983
983
980
979
978
975
969
969
969
968
968
968
966
963
963
961
960
955
947
946
937
937
935
933
933
933
929
927
927
924
919
918
917
915
915
914
914
906
906
904
902
901
894
892
892
891
891
888
885
884
884
883
880
879
877
876
872
871
870
868
867
865
862
862
862
862
862
859
858
858
856
855
852
849
849
846
846
843
842
841
836
836
834
833
832
831
831
830
827
827
825
824
824
824
824
823
823
822
819
815
810
810
809
809
807
805
804
804
803
801
798
798
797
797
796
794
793
793
789
788
785
784
782
782
782
781
781
780
779
779
779
778
775
775
774
773
772
771
770
769
767
766
766
766
766
764
762
761
761
760
759
759
759
759
757
757
755
755
754
754
754
754
753
751
751
746
744
743
740
739
738
737
737
735
734
734
733
733
733
732
730
730
728
728
727
725
725
724
724
723
722
722
721
720
719
719
717
716
716
716
715
715
715
714
713
713
712
711
711
710
709
709
709
708
706
705
704
704
704
702
698
697
697
697
695
695
694
694
691
691
690
687
686
686
686
685
684
683
682
682
680
680
680
680
680
680
678
678
677
677
677
676
671
670
668
665
664
664
664
663
662
662
662
