player_name,legend,BR Kills,BR Damage,BR Wins,legend_category
4evererer,Revenant,1379,188471,54,Skirmisher
4evererer,Seer,1191,367154,0,Recon
4evererer,Loba,1107,370500,102,Support
4evererer,Horizon,985,246828,67,Skirmisher
4evererer,Caustic,850,210374,0,Controller
4evererer,Ash,459,129562,21,Assault
4evererer,Mirage,377,97237,25,Support
4evererer,Crypto,361,119369,0,Recon
4evererer,Mad Maggie,284,76242,18,Assault
4evererer,Rampart,154,36259,11,Controller
4evererer,Fuse,34,14805,1,Assault
5bw,Wraith,54504,15039302,0,Skirmisher
5bw,Octane,2528,0,0,Skirmisher
5bw,Pathfinder,1137,0,0,Skirmisher
5bw,Bloodhound,932,0,0,Recon
5bw,Valkyrie,454,127308,19,Skirmisher
5bw,Lifeline,304,95505,16,Support
5bw,Gibraltar,53,0,0,Support
5bw,Ash,27,9532,1,Assault
6AINZZ,Mad Maggie,45433,11457319,1181,Assault
6AINZZ,Valkyrie,26472,7004976,1305,Skirmisher
6AINZZ,Pathfinder,23560,6346430,1384,Skirmisher
6AINZZ,Wraith,18724,5196167,999,Skirmisher
6AINZZ,Lifeline,6296,1661160,419,Support
6AINZZ,Octane,4843,1237069,257,Skirmisher
6AINZZ,Conduit,4810,0,0,Support
6AINZZ,Loba,4608,1250824,269,Support
6AINZZ,Alter,4450,0,0,Skirmisher
6AINZZ,Ballistic,4370,1142035,0,Assault
6AINZZ,Bangalore,3373,949659,173,Assault
6AINZZ,Gibraltar,3210,1196929,210,Support
6AINZZ,Ash,2371,700859,101,Assault
6AINZZ,Horizon,2311,626450,122,Skirmisher
6AINZZ,Bloodhound,1956,652176,113,Recon
6AINZZ,Mirage,1617,430633,101,Support
6AINZZ,Rampart,1353,387700,81,Controller
6AINZZ,Wattson,1240,354097,56,Controller
6AINZZ,Revenant,1205,328478,0,Skirmisher
6AINZZ,Seer,1164,299788,0,Recon
6AINZZ,Crypto,1137,362817,82,Recon
6AINZZ,Caustic,967,276638,45,Controller
6AINZZ,Fuse,856,241052,49,Assault
6AINZZ,Catalyst,410,165211,0,Controller
6AINZZ,Newcastle,205,0,0,Support
6AINZZ,Vantage,0,207102,0,Recon
777Zachary,Wraith,69823,20993496,0,Skirmisher
777Zachary,Lifeline,3154,0,0,Support
777Zachary,Wattson,2883,0,0,Controller
777Zachary,Pathfinder,1741,0,0,Skirmisher
777Zachary,Mad Maggie,33,0,0,Assault
951,Horizon,92639,22461451,5182,Skirmisher
951,Lifeline,35122,8927293,2270,Support
951,Crypto,16189,4397213,0,Recon
951,Bangalore,9457,3142890,740,Assault
951,Pathfinder,1267,362392,65,Skirmisher
951,Octane,525,125187,21,Skirmisher
951,Caustic,441,88243,26,Controller
951,Bloodhound,369,94787,0,Recon
951,Revenant,201,79683,0,Skirmisher
951,Wattson,19,6955,1,Controller
951,Valkyrie,12,4001,1,Skirmisher
;.;,Wraith,43254,12418467,1847,Skirmisher
;.;,Horizon,17567,0,0,Skirmisher
;.;,Pathfinder,13160,0,0,Skirmisher
;.;,Octane,4955,0,0,Skirmisher
;.;,Bangalore,3059,0,0,Assault
;.;,Mad Maggie,2601,0,0,Assault
;.;,Seer,1747,574570,144,Recon
;.;,Ash,1408,0,0,Assault
;.;,Bloodhound,1395,470440,0,Recon
;.;,Lifeline,928,0,0,Support
;.;,Wattson,825,0,0,Controller
;.;,Revenant,746,0,0,Skirmisher
;.;,Gibraltar,668,233856,0,Support
;.;,Caustic,564,0,0,Controller
;.;,Valkyrie,450,160136,26,Skirmisher
;.;,Ballistic,337,0,0,Assault
;.;,Catalyst,331,0,0,Controller
;.;,Loba,302,0,0,Support
;.;,Rampart,212,0,0,Controller
;.;,Newcastle,190,0,0,Support
;.;,Fuse,148,0,0,Assault
;.;,Crypto,78,0,0,Recon
= =,Wraith,31362,8447258,1692,Skirmisher
= =,Horizon,4236,1159331,67,Skirmisher
= =,Conduit,3765,0,0,Support
= =,Bangalore,3066,0,0,Assault
= =,Gibraltar,2204,736909,141,Support
= =,Octane,1822,479885,85,Skirmisher
= =,Bloodhound,1714,0,0,Recon
= =,Valkyrie,1287,362628,60,Skirmisher
= =,Lifeline,1122,313683,66,Support
= =,Mad Maggie,987,0,0,Assault
= =,Loba,834,239132,50,Support
= =,Catalyst,818,0,0,Controller
= =,Wattson,794,219953,52,Controller
= =,Rampart,678,179607,50,Controller
= =,Ash,538,148142,30,Assault
= =,Mirage,503,128059,26,Support
= =,Seer,465,125105,24,Recon
= =,Revenant,416,104061,0,Skirmisher
= =,Fuse,383,108742,23,Assault
= =,Caustic,158,46305,5,Controller
@Doctoena,Valkyrie,14190,4078922,783,Skirmisher
@Doctoena,Wraith,9083,2541501,498,Skirmisher
@Doctoena,Horizon,7822,7922141,1201,Skirmisher
@Doctoena,Conduit,4564,1404531,0,Support
@Doctoena,Octane,3250,967742,156,Skirmisher
@Doctoena,Lifeline,2542,734964,122,Support
@Doctoena,Wattson,2531,735059,0,Controller
@Doctoena,Mad Maggie,1414,430031,66,Assault
@Doctoena,Catalyst,744,225610,0,Controller
@Doctoena,Loba,704,220440,30,Support
@Doctoena,Seer,638,0,0,Recon
@Doctoena,Pathfinder,636,180121,33,Skirmisher
@Doctoena,Rampart,628,223205,0,Controller
@Doctoena,Bloodhound,616,191461,28,Recon
@Doctoena,Ballistic,366,0,0,Assault
@Doctoena,Ash,359,99927,0,Assault
@Doctoena,Gibraltar,287,0,0,Support
@Doctoena,Revenant,226,71038,12,Skirmisher
@Doctoena,Newcastle,121,39149,0,Support
@Doctoena,Bangalore,85,23446,288,Assault
@Doctoena,Fuse,12,0,0,Assault
@Frailtey,Wraith,114168,28490712,6032,Skirmisher
@Frailtey,Alter,24994,5378271,0,Skirmisher
@Frailtey,Horizon,7993,2076818,343,Skirmisher
@Frailtey,Bloodhound,235,93918,0,Recon
@Frailtey,Fuse,12,0,0,Assault
@IDKHowToAim,Wraith,43968,10473001,3302,Skirmisher
@IDKHowToAim,Octane,17750,3984473,1291,Skirmisher
@IDKHowToAim,Horizon,5478,0,0,Skirmisher
@IDKHowToAim,Lifeline,1129,327525,0,Support
@IDKHowToAim,Bloodhound,936,0,0,Recon
@IDKHowToAim,Pathfinder,572,0,0,Skirmisher
@IDKHowToAim,Revenant,172,0,0,Skirmisher
@IDKHowToAim,Mirage,104,0,0,Support
@IDKHowToAim,Bangalore,101,0,0,Assault
@IDKHowToAim,Crypto,58,0,0,Recon
@IconicOnTwitch,Octane,63822,18101319,4393,Skirmisher
@IconicOnTwitch,Wraith,2842,0,0,Skirmisher
@IconicOnTwitch,Pathfinder,2461,638685,129,Skirmisher
@IconicOnTwitch,Lifeline,2375,687439,147,Support
@IconicOnTwitch,Caustic,1478,460774,0,Controller
@IconicOnTwitch,Seer,1371,366802,0,Recon
@IconicOnTwitch,Bloodhound,1071,305370,0,Recon
@IconicOnTwitch,Mad Maggie,930,274069,55,Assault
@IconicOnTwitch,Loba,289,0,0,Support
@IconicOnTwitch,Crypto,112,0,0,Recon
@IconicOnTwitch,Horizon,109,29948,8,Skirmisher
@IconicOnTwitch,Fuse,65,0,0,Assault
@MaestroJefe | Twitch,Lifeline,18497,4505568,837,Support
@MaestroJefe | Twitch,Wraith,15116,4144844,590,Skirmisher
@MaestroJefe | Twitch,Conduit,9141,0,0,Support
@MaestroJefe | Twitch,Wattson,8869,2491389,407,Controller
@MaestroJefe | Twitch,Horizon,5158,1381631,197,Skirmisher
@MaestroJefe | Twitch,Gibraltar,4393,1572299,300,Support
@MaestroJefe | Twitch,Bloodhound,2031,602483,100,Recon
@MaestroJefe | Twitch,Ash,1824,0,0,Assault
@MaestroJefe | Twitch,Alter,1145,0,0,Skirmisher
@MaestroJefe | Twitch,Pathfinder,1104,281155,44,Skirmisher
@MaestroJefe | Twitch,Octane,1089,276767,46,Skirmisher
@MaestroJefe | Twitch,Bangalore,703,0,0,Assault
@MaestroJefe | Twitch,Caustic,691,216271,26,Controller
@MaestroJefe | Twitch,Loba,461,142990,0,Support
@MaestroJefe | Twitch,Mirage,406,98327,17,Support
@MaestroJefe | Twitch,Vantage,321,0,0,Recon
@MaestroJefe | Twitch,Mad Maggie,273,0,0,Assault
@MaestroJefe | Twitch,Valkyrie,253,82653,14,Skirmisher
@MaestroJefe | Twitch,Crypto,242,67744,6,Recon
@MaestroJefe | Twitch,Rampart,128,0,0,Controller
@MaestroJefe | Twitch,Fuse,115,0,0,Assault
@MaestroJefe | Twitch,Revenant,111,31703,6,Skirmisher
@MaestroJefe | Twitch,Seer,73,18955,0,Recon
@Pumbaa TV,Wraith,60081,15894426,2838,Skirmisher
@Pumbaa TV,Horizon,27295,8122673,1245,Skirmisher
@Pumbaa TV,Lifeline,1577,0,0,Support
@Pumbaa TV,Mirage,717,184357,0,Support
@Pumbaa TV,Bangalore,659,235815,0,Assault
@SethVNGZ | youtube,Horizon,142456,35241807,3233,Skirmisher
@SethVNGZ | youtube,Octane,13214,3458730,396,Skirmisher
@SethVNGZ | youtube,Mad Maggie,84,0,0,Assault
@Skillzyyy,Valkyrie,52757,15055222,3212,Skirmisher
@Skillzyyy,Bangalore,9323,2955302,596,Assault
@Skillzyyy,Conduit,5153,0,0,Support
@Skillzyyy,Wraith,2162,686675,103,Skirmisher
@Skillzyyy,Loba,1428,0,0,Support
@Skillzyyy,Bloodhound,1365,505375,0,Recon
@Skillzyyy,Revenant,1238,275165,34,Skirmisher
@Skillzyyy,Lifeline,1030,298675,57,Support
@Skillzyyy,Horizon,853,0,0,Skirmisher
@Skillzyyy,Wattson,372,131874,22,Controller
@Skillzyyy,Mad Maggie,157,37533,11,Assault
@Skillzyyy,Pathfinder,108,0,0,Skirmisher
@UhBismol,Loba,156846,25622341,6358,Support
@UhBismol,Pathfinder,3522,851047,204,Skirmisher
@UhBismol,Octane,602,134224,34,Skirmisher
@UhBismol,Lifeline,390,0,0,Support
@UhBismol,Wattson,129,0,0,Controller
@UhBismol,Valkyrie,69,0,0,Skirmisher
@UhBismol,Horizon,13,0,0,Skirmisher
@Yo4TqKq,Mirage,10806,0,0,Support
@Yo4TqKq,Bangalore,10399,0,0,Assault
@Yo4TqKq,Gibraltar,10188,0,0,Support
@Yo4TqKq,Horizon,9958,0,0,Skirmisher
@Yo4TqKq,Bloodhound,7303,0,0,Recon
@Yo4TqKq,Octane,5114,0,0,Skirmisher
@Yo4TqKq,Mad Maggie,354,0,0,Assault
@Yo4TqKq,Pathfinder,5,0,0,Skirmisher
@blushy washed eboy,Wraith,121752,31378559,6749,Skirmisher
@blushy washed eboy,Horizon,8110,0,0,Skirmisher
