player_name,legend,BR Kills,BR Damage,BR Wins,legend_category
Airflow_11,Vantage,3410,0,0,Recon
Airflow_11,Revenant,1877,400878,41,Skirmisher
Airflow_11,Gibraltar,1704,549640,82,Support
Airflow_11,Newcastle,1471,0,0,Support
Airflow_11,Seer,537,150407,0,Recon
Airflow_11,Mirage,421,111532,18,Support
Airflow_11,Fuse,370,0,0,Assault
Airflow_11,Rampart,260,0,0,Controller
Airflow_11,Wattson,221,63990,0,Controller
Airflow_11,Pathfinder,0,8066670,0,Skirmisher
Akuma_Bardo-,Wraith,41281,8941008,2782,Skirmisher
Akuma_Bardo-,Valkyrie,7820,1957319,713,Skirmisher
Akuma_Bardo-,Bangalore,5148,908398,261,Assault
Akuma_Bardo-,Horizon,4136,1158929,285,Skirmisher
Akuma_Bardo-,Gibraltar,3393,991497,294,Support
Akuma_Bardo-,Ballistic,2684,0,0,Assault
Akuma_Bardo-,Lifeline,2123,0,0,Support
Akuma_Bardo-,Bloodhound,2074,0,0,Recon
Akuma_Bardo-,Pathfinder,1882,0,0,Skirmisher
Akuma_Bardo-,Octane,1680,0,0,Skirmisher
Akuma_Bardo-,Wattson,631,0,0,Controller
Akuma_Bardo-,Revenant,450,0,0,Skirmisher
Akuma_Bardo-,Rampart,324,0,0,Controller
Akuma_Bardo-,Seer,324,0,0,Recon
Akuma_Bardo-,Caustic,318,0,0,Controller
Akuma_Bardo-,Loba,110,0,0,Support
Akuma_Bardo-,Mad Maggie,61,0,0,Assault
AmaneeMisa,Lifeline,132796,29249062,3049,Support
AmaneeMisa,Wraith,109489,24623782,0,Skirmisher
AmaneeMisa,Valkyrie,28930,6342048,0,Skirmisher
AmaneeMisa,Loba,25113,5427295,0,Support
AmaneeMisa,Conduit,21936,0,0,Support
AmaneeMisa,Horizon,10128,1057173,0,Skirmisher
AmaneeMisa,Pathfinder,6117,1258468,0,Skirmisher
AmaneeMisa,Wattson,2134,440037,0,Controller
AmaneeMisa,Bangalore,1901,423977,0,Assault
AmaneeMisa,Gibraltar,1184,0,0,Support
AmaneeMisa,Octane,1055,235130,0,Skirmisher
AmaneeMisa,Bloodhound,681,0,0,Recon
AmaneeMisa,Mirage,668,143108,0,Support
AmaneeMisa,Revenant,391,91127,0,Skirmisher
AmaneeMisa,Catalyst,299,0,0,Controller
AmaneeMisa,Rampart,275,0,0,Controller
AmaneeMisa,Vantage,124,0,0,Recon
AmaneeMisa,Fuse,103,0,0,Assault
AmaneeMisa,Newcastle,18,0,0,Support
AmaneeMisa,Mad Maggie,5,0,0,Assault
Anniiyyy,Loba,61741,6578779,3122,Support
Anniiyyy,Lifeline,19683,5287708,1600,Support
Anniiyyy,Wraith,15595,5121162,1137,Skirmisher
Anniiyyy,Conduit,10029,0,0,Support
Anniiyyy,Octane,2539,757906,213,Skirmisher
Anniiyyy,Bangalore,1293,419044,97,Assault
Anniiyyy,Caustic,629,0,0,Controller
Anniiyyy,Wattson,514,147348,40,Controller
Anniiyyy,Bloodhound,485,174029,0,Recon
Anniiyyy,Horizon,420,0,0,Skirmisher
Anniiyyy,Pathfinder,369,0,0,Skirmisher
Anniiyyy,Gibraltar,360,0,0,Support
Anniiyyy,Revenant,322,0,0,Skirmisher
Anniiyyy,Valkyrie,255,0,0,Skirmisher
Anniiyyy,Mirage,140,0,0,Support
Anniiyyy,Fuse,123,0,0,Assault
Anniiyyy,Seer,42,0,0,Recon
Anniiyyy,Ash,1,0,0,Assault
Apertures,Wraith,68428,18455328,0,Skirmisher
Apertures,Loba,23697,6849360,1076,Support
Apertures,Horizon,8747,0,0,Skirmisher
Apertures,Bangalore,6438,0,0,Assault
Apertures,Wattson,4883,1483218,223,Controller
Apertures,Octane,4716,0,0,Skirmisher
Apertures,Lifeline,4053,0,0,Support
Apertures,Pathfinder,2742,0,0,Skirmisher
Apertures,Rampart,824,0,0,Controller
Apertures,Seer,34,0,0,Recon
Apertures,Valkyrie,32,0,0,Skirmisher
Asher,Lifeline,42736,12135190,3761,Support
Asher,Mad Maggie,23975,6098771,1675,Assault
Asher,Bangalore,4471,1413950,347,Assault
Asher,Wraith,4405,1271659,0,Skirmisher
Asher,Loba,2156,0,0,Support
Asher,Horizon,2143,0,0,Skirmisher
Asher,Alter,1272,336422,0,Skirmisher
Asher,Octane,1256,376112,92,Skirmisher
Asher,Bloodhound,994,281852,0,Recon
Asher,Wattson,842,242272,0,Controller
Asher,Pathfinder,622,178227,0,Skirmisher
Asher,Gibraltar,604,193080,51,Support
Asher,Seer,598,182405,61,Recon
Asher,Mirage,539,0,0,Support
Asher,Conduit,495,163651,0,Support
Asher,Caustic,486,0,0,Controller
Asher,Valkyrie,470,146149,0,Skirmisher
Asher,Vantage,334,0,0,Recon
Asher,Catalyst,258,93935,0,Controller
Asher,Revenant,222,0,0,Skirmisher
Asher,Crypto,175,0,0,Recon
Asher,Ballistic,158,0,0,Assault
Asher,Rampart,103,0,0,Controller
Asher,Fuse,54,0,0,Assault
Asher,Newcastle,13,0,0,Support
Asher,Ash,11,0,0,Assault
AthenasMerci,Valkyrie,47234,12297000,1839,Skirmisher
AthenasMerci,Octane,23008,6551605,0,Skirmisher
AthenasMerci,Pathfinder,6727,2413031,534,Skirmisher
AthenasMerci,Loba,4382,1728618,317,Support
AthenasMerci,Lifeline,3290,1016869,234,Support
AthenasMerci,Alter,1729,0,0,Skirmisher
AthenasMerci,Conduit,1411,0,0,Support
AthenasMerci,Revenant,1271,62881,11,Skirmisher
AthenasMerci,Bloodhound,1244,217876,57,Recon
AthenasMerci,Bangalore,1147,337827,74,Assault
AthenasMerci,Horizon,1081,348986,56,Skirmisher
AthenasMerci,Vantage,964,389409,51,Recon
AthenasMerci,Catalyst,822,311737,0,Controller
AthenasMerci,Wraith,596,191661,29,Skirmisher
AthenasMerci,Rampart,365,134270,32,Controller
AthenasMerci,Gibraltar,352,118244,18,Support
AthenasMerci,Caustic,244,97401,10,Controller
AthenasMerci,Seer,201,83009,20,Recon
AthenasMerci,Mirage,173,50576,7,Support
AthenasMerci,Fuse,167,49569,6,Assault
AthenasMerci,Crypto,129,53901,17,Recon
AthenasMerci,Mad Maggie,107,32466,0,Assault
AthenasMerci,Ash,7,1618,0,Assault
Aurelius77777,Octane,130123,33294299,10092,Skirmisher
Aurelius77777,Wattson,1580,498223,107,Controller
Aurelius77777,Lifeline,535,163146,35,Support
Aurelius77777,Pathfinder,532,166036,30,Skirmisher
Aurelius77777,Mirage,414,0,0,Support
Aurelius77777,Loba,87,0,0,Support
Aurelius77777,Revenant,56,0,0,Skirmisher
Aurelius77777,Mad Maggie,55,0,0,Assault
Aurelius77777,Fuse,52,0,0,Assault
Aurelius77777,Seer,13,0,0,Recon
Authority7-_-,Lifeline,27959,2593039,64,Support
Authority7-_-,Pathfinder,21135,6325412,1274,Skirmisher
Authority7-_-,Wraith,10407,3382267,131,Skirmisher
Authority7-_-,Bangalore,10401,3300532,0,Assault
Authority7-_-,Bloodhound,3702,1138256,183,Recon
Authority7-_-,Wattson,2122,518866,38,Controller
Authority7-_-,Conduit,874,0,0,Support
Authority7-_-,Revenant,833,0,25,Skirmisher
Authority7-_-,Gibraltar,633,236116,36,Support
Authority7-_-,Octane,617,210549,6,Skirmisher
Authority7-_-,Caustic,577,196692,28,Controller
Authority7-_-,Mirage,306,92867,0,Support
Authority7-_-,Newcastle,296,0,0,Support
Authority7-_-,Fuse,114,42424,4,Assault
Authority7-_-,Horizon,112,41432,4,Skirmisher
Authority7-_-,Rampart,57,12654,0,Controller
Authority7-_-,Seer,57,0,0,Recon
Axviyx,Wraith,30679,8339107,1317,Skirmisher
Axviyx,Horizon,22477,6187158,1182,Skirmisher
Axviyx,Pathfinder,6877,2017990,286,Skirmisher
Axviyx,Bangalore,3906,0,0,Assault
Axviyx,Bloodhound,3421,0,0,Recon
Axviyx,Seer,2222,0,0,Recon
Axviyx,Octane,2151,0,0,Skirmisher
Axviyx,Valkyrie,1788,0,0,Skirmisher
Axviyx,Gibraltar,1186,395871,61,Support
Axviyx,Mad Maggie,2,0,0,Assault
Axviyx,Loba,0,0,53,Support
AylaMaiden,Bangalore,24273,6851723,1160,Assault
AylaMaiden,Pathfinder,15062,4235045,0,Skirmisher
AylaMaiden,Wraith,8712,2903979,465,Skirmisher
AylaMaiden,Horizon,6765,0,230,Skirmisher
AylaMaiden,Loba,3574,1441778,187,Support
AylaMaiden,Lifeline,2151,606134,156,Support
AylaMaiden,Octane,1739,660071,97,Skirmisher
AylaMaiden,Revenant,1408,441123,77,Skirmisher
AylaMaiden,Bloodhound,1378,327633,0,Recon
