player_name,legend,BR Kills,BR Damage,BR Wins
Aces Kunai,Seer,0,0,0
Aces Kunai,Ash,0,0,0
Aces Kunai,Mad Maggie,0,0,0
Aces Kunai,Newcastle,0,0,0
Aces Kunai,Vantage,0,0,0
Aces Kunai,Catalyst,0,0,0
Aces Kunai,Ballistic,0,0,0
Aces Kunai,Conduit,0,0,0
Aces Kunai,Alter,0,0,0
BirnoOCE,Revenant,3254,916793,225
BirnoOCE,Crypto,3228,1003115,232
BirnoOCE,Horizon,1979,570584,129
BirnoOCE,Gibraltar,2275,627011,190
BirnoOCE,Wattson,128503,35820030,8628
BirnoOCE,Fuse,1314,466780,105
BirnoOCE,Bangalore,3196,801151,213
BirnoOCE,Wraith,8660,2429506,616
BirnoOCE,Octane,7231,1963473,454
BirnoOCE,Bloodhound,4418,1319020,318
BirnoOCE,Caustic,6524,1778630,456
BirnoOCE,Lifeline,6810,1719684,395
BirnoOCE,Pathfinder,3926,0,0
BirnoOCE,Loba,2438,661764,170
BirnoOCE,Mirage,2696,743815,188
BirnoOCE,Rampart,1845,552971,129
BirnoOCE,Valkyrie,1490,437241,87
BirnoOCE,Seer,1505,385228,102
BirnoOCE,Ash,2000,339704,136
BirnoOCE,Mad Maggie,1929,495114,81
BirnoOCE,Newcastle,1750,445414,0
BirnoOCE,Vantage,696,202031,47
BirnoOCE,Catalyst,633,183695,0
BirnoOCE,Ballistic,476,0,0
BirnoOCE,Conduit,872,0,0
BirnoOCE,Alter,0,0,0
L-HerzBrennt,Revenant,0,0,0
L-HerzBrennt,Crypto,0,0,0
L-HerzBrennt,Horizon,822,224591,31
L-HerzBrennt,Gibraltar,1013,281127,47
L-HerzBrennt,Wattson,0,0,0
L-HerzBrennt,Fuse,0,0,0
L-HerzBrennt,Bangalore,2041,552536,95
L-HerzBrennt,Wraith,5683,1412770,278
L-HerzBrennt,Octane,5449,1474321,263
L-HerzBrennt,Bloodhound,1147,308008,48
L-HerzBrennt,Caustic,0,0,0
L-HerzBrennt,Lifeline,0,0,0
L-HerzBrennt,Pathfinder,173881,37969602,8927
L-HerzBrennt,Loba,897,220758,58
L-HerzBrennt,Mirage,0,0,0
L-HerzBrennt,Rampart,0,0,0
L-HerzBrennt,Valkyrie,0,0,0
L-HerzBrennt,Seer,0,0,0
L-HerzBrennt,Ash,0,0,0
L-HerzBrennt,Mad Maggie,0,0,0
L-HerzBrennt,Newcastle,0,0,0
L-HerzBrennt,Vantage,0,0,0
L-HerzBrennt,Catalyst,0,0,0
L-HerzBrennt,Ballistic,0,0,0
L-HerzBrennt,Conduit,0,0,0
L-HerzBrennt,Alter,0,0,0
viicro,Revenant,0,0,0
viicro,Crypto,0,0,0
viicro,Horizon,2087,604615,132
viicro,Gibraltar,0,0,0
viicro,Wattson,0,0,0
viicro,Fuse,0,0,0
viicro,Bangalore,0,0,0
viicro,Wraith,0,0,0
viicro,Octane,0,0,0
viicro,Bloodhound,0,0,0
viicro,Caustic,0,0,0
viicro,Lifeline,0,0,0
viicro,Pathfinder,16784,0,0
viicro,Loba,132804,34663539,11879
viicro,Mirage,0,0,0
viicro,Rampart,0,0,0
viicro,Valkyrie,0,0,0
viicro,Seer,0,0,0
viicro,Ash,0,0,0
viicro,Mad Maggie,755,0,0
viicro,Newcastle,0,0,0
viicro,Vantage,0,0,0
viicro,Catalyst,0,0,0
