player_name,career_kills,career_wins,career_revives
#1 Valkuraee_Twitch TV,102942.0,10871.266666666666,12702.933333333334
( `),103582.0,5849.0,9017.0
*K3VIN*,102304.0,5474.0,10681.0
*insert complaint here*,81132.0,3600.0,10849.0
+ Shesko +,85543.0,4386.0,15096.6
-iPhoenixS,79418.0,4893.0,16555.0
._. Aiko,88748.0,5187.0,11032.0
0Juan23,104212.0,9413.0,11989.0
1000-,93534.0,5106.533333333334,13302.666666666666
1434552,159377.0,9174.0,13316.0
1GhostZz,94411.0,3719.0,6766.0
1Girotto,104383.0,7107.933333333333,14816.466666666667
1Sp3cTrO,90980.0,4880.0,9485.0
1V33STACKORLOSE,114078.0,8369.333333333334,13598.533333333333
1ief,91262.0,5681.0,12895.800000000001
2zKert,97218.0,7781.0,12697.0
4117,90443.0,10766.266666666666,14220.0
4evererer,91049.0,6838.0,11338.0
5bw,89938.0,5111.466666666666,14632.866666666667
6AINZZ,177088.0,7684.0,15066.0
777Zachary,97755.0,4961.666666666667,10616.0
951,170545.0,10291.0,17142.0
;.;,102425.0,5975.733333333334,18644.0
= =,93215.0,8289.733333333334,16057.800000000001
@Doctoena,91082.0,3716.0,12779.266666666668
@Frailtey,162136.0,8013.0,12290.0
@IDKHowToAim,79107.0,5860.0,13771.199999999999
@IconicOnTwitch,82158.0,5843.0,14109.6
@MaestroJefe | Twitch,81454.0,9902.466666666667,15171.199999999999
@Pumbaa TV,98173.0,4592.0,10021.0
@SethVNGZ | youtube,175446.0,11561.466666666667,15944.333333333334
@Skillzyyy,84066.0,5064.0,11649.0
@UhBismol,185857.0,12041.666666666666,15419.800000000001
@Yo4TqKq,98762.0,6455.0,11757.0
@blushy washed eboy,142620.0,9259.533333333333,13517.933333333334
@crewsn,85906.0,4380.0,7314.0
@hundredz Twitch,120862.0,5775.0,11341.0
@rFearful,113276.0,8010.666666666667,14741.800000000001
@rMewt,102152.0,6480.133333333334,17610.666666666668
A9999,100573.0,6409.0,10832.0
ABCDEFGHIJKLMNOPQRSTUVWXYZ,94244.0,2728.0,11526.0
AG Kuroton,87274.0,4622.0,9403.0
AGL_Jacky1_BAN,92614.0,7966.0,11600.0
AIIiance_effect,136289.0,8035.0,12716.0
AIfxnzy-,112065.0,10828.733333333334,15113.0
AIwaysLovedYou,106660.0,5992.0,8445.0
ALSHANAB__,114668.0,10053.733333333334,18814.733333333334
ANES+,119408.0,6001.0,18904.0
