Wins
7259
3428
3327
3270
2934
2833
2544
2477
2421
2401
2342
2166
2065
2026
1920
1890
1864
1842
1790
1789
1701
1675
1672
1666
1592
1585
1570
1565
1546
1522
1500
1498
1465
1458
1457
1448
1432
1423
1405
1335
1327
1321
1309
1298
1291
1287
1281
1275
1267
1251
1239
1221
1219
1208
1203
1199
1199
1181
1181
1165
1147
1141
1136
1112
1089
1079
1079
1050
1041
1035
1020
1009
1008
988
987
982
946
946
942
939
931
930
929
926
922
912
907
905
893
892
871
869
867
863
863
852
838
834
832
830
824
817
813
805
804
803
803
799
798
798
798
795
794
792
791
790
786
777
772
772
767
763
756
755
754
752
751
748
744
740
740
737
734
733
732
730
730
728
728
725
725
725
723
722
721
714
713
711
710
710
708
708
707
704
703
703
695
694
691
685
684
680
680
676
674
673
668
665
665
663
663
663
663
661
657
656
651
650
648
647
645
638
636
634
633
632
630
630
629
629
627
627
625
625
623
622
621
620
619
618
617
610
610
610
604
603
603
602
602
598
594
592
592
592
589
589
587
586
586
586
583
581
580
578
575
575
570
569
569
568
568
567
567
561
560
558
556
556
556
556
553
552
550
550
549
546
546
545
545
545
545
544
543
541
540
540
539
537
535
535
534
532
532
531
531
531
531
530
530
528
528
526
526
523
523
522
521
521
520
520
519
518
516
515
514
514
512
512
511
508
507
507
507
506
506
504
503
502
501
499
499
498
498
497
496
494
494
493
493
493
491
490
489
489
489
488
488
487
487
487
487
484
484
483
482
481
481
481
479
479
479
478
478
478
478
477
477
476
475
475
474
474
474
473
473
472
472
472
472
471
469
468
468
467
467
467
467
466
466
466
466
466
463
463
463
463
463
462
460
459
458
458
458
458
458
458
457
457
456
455
455
454
453
453
453
452
452
451
451
450
449
449
447
446
444
443
443
442
442
441
439
438
437
435
434
434
434
433
432
432
431
430
430
430
430
429
429
429
428
428
427
426
425
425
424
423
422
422
420
420
419
419
418
418
417
415
415
415
415
414
414
414
413
413
412
412
412
411
411
411
410
409
409
408
408
408
407
406
406
405
405
405
405
405
405
404
404
404
404
403
403
403
402
401
401
401
401
401
400
398
398
398
397
396
396
395
395
395
394
394
394
394
390
390
389
389
389
389
388
388
