Wins
7242
4463
3711
3389
3294
3053
2419
2412
2335
2269
2229
2114
1879
1792
1641
1630
1623
1592
1536
1531
1523
1488
1436
1400
1367
1330
1328
1327
1311
1279
1249
1218
1212
1185
1173
1160
1153
1151
1148
1139
1136
1125
1120
1112
1103
1086
1078
1062
1061
1045
1026
1013
1005
983
966
964
936
932
916
898
893
881
860
848
847
842
841
832
824
824
820
812
806
804
804
794
789
788
782
771
769
768
764
758
755
752
743
736
735
722
720
719
715
714
714
711
706
699
698
697
693
685
682
680
664
664
663
660
659
651
649
647
645
645
637
629
628
627
623
621
620
616
613
613
612
612
609
608
605
604
604
603
602
602
597
594
585
585
585
575
573
570
569
568
567
563
559
559
554
553
552
545
545
541
540
540
539
534
534
533
533
532
529
529
528
527
524
523
522
522
520
517
515
513
513
512
512
512
510
509
509
509
508
507
504
504
503
496
495
494
492
492
491
488
481
479
479
478
476
476
475
472
472
472
467
466
466
461
457
454
452
451
451
450
450
449
449
449
448
447
447
445
442
441
438
437
437
437
436
436
435
435
434
434
432
432
430
429
427
425
425
424
424
424
423
420
420
418
417
417
415
414
411
409
409
408
408
407
407
407
404
404
404
403
402
401
401
399
399
398
397
397
396
395
395
394
393
392
392
392
390
388
387
387
386
385
385
384
384
383
382
380
380
380
379
378
378
377
377
377
376
375
371
371
370
370
367
366
366
364
362
362
362
362
362
361
360
359
358
358
358
358
358
357
357
356
356
355
353
353
352
352
351
351
350
349
349
347
344
344
343
343
343
343
343
342
342
341
341
340
339
339
337
337
336
336
335
334
333
333
333
333
332
332
331
331
330
330
330
329
328
327
327
327
327
326
326
326
326
325
324
324
324
323
323
323
322
322
322
321
320
319
318
318
318
318
318
317
317
316
316
315
315
314
314
314
314
314
313
313
313
312
312
312
312
310
310
310
310
310
310
310
308
307
307
307
307
306
305
304
304
304
304
302
302
302
302
302
301
301
299
298
297
297
297
297
296
295
295
294
294
294
294
294
293
293
293
293
292
292
292
292
291
291
291
290
290
289
289
289
288
288
288
287
286
286
285
285
285
285
285
284
284
283
283
283
283
283
283
283
282
282
282
281
281
281
281
280
280
280
