player_name,career_kills,career_wins,career_revives
ll1bra_,130363.85,9100.256,13767.64
A POLO G,130286.086,10104.123,16617.018
ClayClayTV,130219.04,6855.953,15579.825
EnhanceYo|Twitch,129949.87,6479.1606,13623.925
DzBANGER,129715.875,6479.2485,13624.222
NqX-GAS-MAX,129581.5,8510.459,13622.392
rrHERO,129937.13,7526.057,16725.465
Yt / @TheManVita,129990.89,6479.1416,13623.866
Sakutorii-,129303.84,6479.404,13624.745
LamboSlaysYT,129109.14,9243.855,13622.268
Bloodwars2003,129036.96,8310.793,27333.494
SingJai03_twitch,130406.13,6615.133,11179.894
llLinso,128696.82,6479.6416,13625.526
vKrisse,128619.79,6479.6704,13625.62
EroGameMaster,128111.76,6479.861,13626.258
BE_ULTRA_,128120.35,16373.072,13616.483
yannifrl,128053.18,5788.542,13650.325
yEccho,127417.72,6480.132,13627.1455
qpainnTV,127313.51,13409.454,13620.433
HAWKTUAHGAWKGAWK,127153.29,4964.3315,10784.938
oG-Krytus,127099.12,6673.4556,16375.395
VoL,127062.48,8091.52,13345.007
Cheo,126986.695,6480.302,13627.693
NotSemola_,126911.24,14615.622,13619.758
ESPERANZA_3104,127826.85,6636.9297,31653.086
BuddyGotDropped,126444.17,9783.776,13625.128
EstelleAir,125838.61,6480.736,13629.153
Resrect,125726.6,6480.78,13629.302
LATiiFloW,125712.6,6480.7866,13629.321
JasonMullenix,125531.58,6480.857,13629.552
Cxllyx,125204.12,6481.9565,14909.669
Menger420 | Twitch,125090.86,8671.832,12827.701
DosukoiZamural,124587.13,14522.307,10664.106
HAN_AN_,127821.734,6479.9736,13626.635
iDirn,124116.51,6481.398,13631.337
Mqxlen,124101.49,6481.3994,13631.365
Lord-_-HovbergDK,124001.555,8702.908,13615.442
VzGold_,123804.48,6481.5225,13631.747
xItzLazzy,123392.46,6481.6807,13632.2705
iWrexy,122984.14,9434.631,16388.953
HaileyWRLD,122900.85,6660.0527,36301.41
Regret_Vector,122764.414,6481.916,13633.076
hunter22pro,122538.414,6934.544,13632.909
LUSAB-1894,122210.63,5453.0254,14708.617
iLuvKd_,122037.375,6482.1997,13634.003
Midnight-Organic,121865.35,6482.27,13634.222
xShane_TV,121680.86,8496.699,16556.254
O---P--l,121591.32,6482.3657,13634.56
konvyk,121103.21,6484.8003,16573.043
Lqsuq,121033.805,6230.837,16110.377
vHeady_,120920.4,10123.822,14110.081
iSyquee,120811.85,8049.0557,13634.015
Lion10x_,120436.234,6482.8135,13636.042
z-meir,120405.26,6482.828,13636.079
D34DAscensionTTV,120137.22,6482.933,13636.415
TwitchNamelessTX,120120.805,7312.65,11733.632
MrKoujiCookingCH,119921.22,6483.0093,13636.691
X-MUG-Z,120722.266,6482.702,13635.673
Blaziann-,120348.15,6485.14,16641.28
DrxpLxveOnTwitch,119799.57,5556.2188,9589.534
Foxa-mouille_,119724.195,6483.087,13636.945
StrawHatSosa_,119301.695,5881.3896,19340.824
xsSaturn,118787.516,7974.701,13636.663
LKG_BenjiTheGod,118621.12,6483.514,13638.345
Nomercy_Fernando,118548.42,8366.44,13636.571
ibLaCk-LiSTx,118484.12,6483.5664,13638.526
McGuich,118406.49,6871.106,17678.84
ThirdsBetter,118375.555,6482.659,12405.551
Riddle_FFX,118226.09,6483.6587,13638.851
Omar14Shh,118200.945,7088.5986,17755.201
AIM-ga-TORISU,118167.086,6483.6797,13638.921
Feedzfps-ttv,118131.52,7346.109,17818.32
RD-1Shot,117805.914,5578.203,11147.751
KisKq,118342.805,6492.5728,25346.293
DrippyBrian,117998.01,6466.5854,13734.78
X_Whyz-,117319.03,6484.01,13640.005
iiitzFear_,117664.88,8406.906,9769.214
xItzCatblack_TTV,116790.59,6386.153,11439.496
steezbupper,116745.695,7231.2617,13640.007
