player_name,career_kills,career_wins,career_revives,legend,BR Kills,BR Damage,BR Wins
Swole Kirby,281412,17064,0,Gibraltar,708,0,0
Swole Kirby,281412,17064,0,Wattson,0,0,0
Swole Kirby,281412,17064,0,Fuse,309,0,0
Swole Kirby,281412,17064,0,Bangalore,5329,0,0
Swole Kirby,281412,17064,0,Wraith,1013,0,0
Swole Kirby,281412,17064,0,Octane,828,0,0
Swole Kirby,281412,17064,0,Bloodhound,611,0,0
Swole Kirby,281412,17064,0,Caustic,337,0,0
Swole Kirby,281412,17064,0,Lifeline,0,0,0
Swole Kirby,281412,17064,0,Pathfinder,1239,0,0
Swole Kirby,281412,17064,0,Loba,203,0,0
Swole Kirby,281412,17064,0,Mirage,259388,21474836,14333
Swole Kirby,281412,17064,0,Rampart,206,0,0
Swole Kirby,281412,17064,0,Valkyrie,78,0,0
Swole Kirby,281412,17064,0,Seer,51,0,0
Swole Kirby,281412,17064,0,Ash,102,0,0
Swole Kirby,281412,17064,0,Mad Maggie,23,0,0
Swole Kirby,281412,17064,0,Newcastle,0,0,0
Swole Kirby,281412,17064,0,Vantage,0,0,0
Swole Kirby,281412,17064,0,Catalyst,0,0,0
Swole Kirby,281412,17064,0,Ballistic,0,0,0
Swole Kirby,281412,17064,0,Conduit,0,0,0
Swole Kirby,281412,17064,0,Alter,0,0,0
Aches&Pains,273258,23949,0,Global,0,0,0
Aches&Pains,273258,23949,0,Revenant,117,28368,8
Aches&Pains,273258,23949,0,Crypto,0,0,0
Aches&Pains,273258,23949,0,Horizon,0,0,0
Aches&Pains,273258,23949,0,Gibraltar,0,0,0
Aches&Pains,273258,23949,0,Wattson,0,0,0
Aches&Pains,273258,23949,0,Fuse,1391,0,0
Aches&Pains,273258,23949,0,Bangalore,0,0,0
Aches&Pains,273258,23949,0,Wraith,0,0,0
Aches&Pains,273258,23949,0,Octane,0,0,0
Aches&Pains,273258,23949,0,Bloodhound,252763,67738521,24015
Aches&Pains,273258,23949,0,Caustic,538,183877,0
Aches&Pains,273258,23949,0,Lifeline,0,0,0
Aches&Pains,273258,23949,0,Pathfinder,143,0,0
Aches&Pains,273258,23949,0,Loba,0,0,0
Aches&Pains,273258,23949,0,Mirage,77,0,0
Aches&Pains,273258,23949,0,Rampart,142,0,0
Aches&Pains,273258,23949,0,Valkyrie,0,0,0
Aches&Pains,273258,23949,0,Seer,48,0,0
Aches&Pains,273258,23949,0,Ash,0,0,0
Aches&Pains,273258,23949,0,Mad Maggie,69,0,0
Aches&Pains,273258,23949,0,Newcastle,0,0,0
Aches&Pains,273258,23949,0,Vantage,0,0,0
Aches&Pains,273258,23949,0,Catalyst,0,0,0
Aches&Pains,273258,23949,0,Ballistic,0,0,0
Aches&Pains,273258,23949,0,Conduit,0,0,0
Aches&Pains,273258,23949,0,Alter,0,0,0
RevengefulYT,238458,0,19928,Global,0,0,0
RevengefulYT,238458,0,19928,Revenant,211113,51138999,10030
RevengefulYT,238458,0,19928,Crypto,0,0,0
RevengefulYT,238458,0,19928,Horizon,0,0,0
RevengefulYT,238458,0,19928,Gibraltar,236,54151,74
RevengefulYT,238458,0,19928,Wattson,150,0,0
RevengefulYT,238458,0,19928,Fuse,10,0,0
RevengefulYT,238458,0,19928,Bangalore,308,0,0
RevengefulYT,238458,0,19928,Wraith,21098,0,0
RevengefulYT,238458,0,19928,Octane,0,0,0
RevengefulYT,238458,0,19928,Bloodhound,0,0,0
RevengefulYT,238458,0,19928,Caustic,570,0,0
RevengefulYT,238458,0,19928,Lifeline,272,68518,0
RevengefulYT,238458,0,19928,Pathfinder,0,0,0
RevengefulYT,238458,0,19928,Loba,5,0,0
RevengefulYT,238458,0,19928,Mirage,192,0,0
RevengefulYT,238458,0,19928,Rampart,11,0,0
RevengefulYT,238458,0,19928,Valkyrie,1,0,0
RevengefulYT,238458,0,19928,Seer,0,0,0
RevengefulYT,238458,0,19928,Ash,0,0,0
RevengefulYT,238458,0,19928,Mad Maggie,15,0,0
RevengefulYT,238458,0,19928,Newcastle,0,0,0
RevengefulYT,238458,0,19928,Vantage,0,0,0
RevengefulYT,238458,0,19928,Catalyst,0,0,0
RevengefulYT,238458,0,19928,Ballistic,0,0,0
RevengefulYT,238458,0,19928,Conduit,0,0,0
RevengefulYT,238458,0,19928,Alter,0,0,0
imVashy,234079,12725,25544,Global,0,0,0
imVashy,234079,12725,25544,Revenant,55,0,0
imVashy,234079,12725,25544,Crypto,44,0,0
imVashy,234079,12725,25544,Horizon,0,0,0
imVashy,234079,12725,25544,Gibraltar,252,0,0
imVashy,234079,12725,25544,Wattson,70,0,0
imVashy,234079,12725,25544,Fuse,7,0,0
imVashy,234079,12725,25544,Bangalore,127,0,0
imVashy,234079,12725,25544,Wraith,227536,59046465,12001
imVashy,234079,12725,25544,Octane,3167,0,0
imVashy,234079,12725,25544,Bloodhound,131,0,0
imVashy,234079,12725,25544,Caustic,237,0,0
imVashy,234079,12725,25544,Lifeline,163,0,0
imVashy,234079,12725,25544,Pathfinder,276,0,0
imVashy,234079,12725,25544,Loba,80,0,0
imVashy,234079,12725,25544,Mirage,95,0,0
imVashy,234079,12725,25544,Rampart,78,0,0
imVashy,234079,12725,25544,Valkyrie,0,0,0
imVashy,234079,12725,25544,Seer,43,0,0
imVashy,234079,12725,25544,Ash,0,0,0
imVashy,234079,12725,25544,Mad Maggie,0,0,0
imVashy,234079,12725,25544,Newcastle,0,0,0
imVashy,234079,12725,25544,Vantage,0,0,0
imVashy,234079,12725,25544,Catalyst,0,0,0
imVashy,234079,12725,25544,Ballistic,0,0,0
imVashy,234079,12725,25544,Conduit,0,0,0
imVashy,234079,12725,25544,Alter,0,0,0
TitanStar01,228665,13233,32318,Global,0,0,0
TitanStar01,228665,13233,32318,Revenant,14,0,0
TitanStar01,228665,13233,32318,Crypto,0,0,0
TitanStar01,228665,13233,32318,Horizon,17,0,0
TitanStar01,228665,13233,32318,Gibraltar,277,0,0
TitanStar01,228665,13233,32318,Wattson,0,0,0
TitanStar01,228665,13233,32318,Fuse,0,0,0
TitanStar01,228665,13233,32318,Bangalore,1803,514209,114
TitanStar01,228665,13233,32318,Wraith,1102,294929,0
TitanStar01,228665,13233,32318,Octane,116,0,0
TitanStar01,228665,13233,32318,Bloodhound,82,22409,0
TitanStar01,228665,13233,32318,Caustic,31,8019,0
TitanStar01,228665,13233,32318,Lifeline,222801,51921230,12580
TitanStar01,228665,13233,32318,Pathfinder,0,0,0
TitanStar01,228665,13233,32318,Loba,2350,518196,0
TitanStar01,228665,13233,32318,Mirage,0,0,0
TitanStar01,228665,13233,32318,Rampart,0,0,0
TitanStar01,228665,13233,32318,Valkyrie,0,0,0
TitanStar01,228665,13233,32318,Seer,0,0,0
TitanStar01,228665,13233,32318,Ash,0,0,0
TitanStar01,228665,13233,32318,Mad Maggie,9,0,0
TitanStar01,228665,13233,32318,Newcastle,0,0,0
TitanStar01,228665,13233,32318,Vantage,0,0,0
TitanStar01,228665,13233,32318,Catalyst,0,0,0
TitanStar01,228665,13233,32318,Ballistic,0,0,0
TitanStar01,228665,13233,32318,Conduit,0,0,0
TitanStar01,228665,13233,32318,Alter,0,0,0
Star-WayZ-,222504,0,0,Global,0,0,0
Star-WayZ-,222504,0,0,Revenant,0,0,0
Star-WayZ-,222504,0,0,Crypto,0,0,0
Star-WayZ-,222504,0,0,Horizon,0,0,0
Star-WayZ-,222504,0,0,Gibraltar,0,0,0
Star-WayZ-,222504,0,0,Wattson,0,0,0
Star-WayZ-,222504,0,0,Fuse,0,0,0
Star-WayZ-,222504,0,0,Bangalore,8724,2325554,653
Star-WayZ-,222504,0,0,Wraith,0,0,0
Star-WayZ-,222504,0,0,Octane,0,0,0
