player_name,career_kills,career_wins,career_revives,legend,BR Kills,BR Damage,BR Wins
RezMeNoVa,211035,14119,51969,Conduit,0,0,0
RezMeNoVa,211035,14119,51969,Alter,0,0,0
Splugz,206650,11179,18683,Global,0,0,0
Splugz,206650,11179,18683,Revenant,0,0,0
Splugz,206650,11179,18683,Crypto,1039,0,0
Splugz,206650,11179,18683,Horizon,2128,583840,102
Splugz,206650,11179,18683,Gibraltar,2206,0,0
Splugz,206650,11179,18683,Wattson,153329,39129149,8121
Splugz,206650,11179,18683,Fuse,2769,0,0
Splugz,206650,11179,18683,Bangalore,1922,0,0
Splugz,206650,11179,18683,Wraith,6074,0,0
Splugz,206650,11179,18683,Octane,3504,0,0
Splugz,206650,11179,18683,Bloodhound,0,0,0
Splugz,206650,11179,18683,Caustic,1341,0,0
Splugz,206650,11179,18683,Lifeline,3846,0,0
Splugz,206650,11179,18683,Pathfinder,2259,0,0
Splugz,206650,11179,18683,Loba,5136,0,0
Splugz,206650,11179,18683,Mirage,3609,0,0
Splugz,206650,11179,18683,Rampart,1680,0,0
Splugz,206650,11179,18683,Valkyrie,406,0,0
Splugz,206650,11179,18683,Seer,0,0,0
Splugz,206650,11179,18683,Ash,165,0,0
Splugz,206650,11179,18683,Mad Maggie,253,0,0
Splugz,206650,11179,18683,Newcastle,204,0,0
Splugz,206650,11179,18683,Vantage,0,0,0
Splugz,206650,11179,18683,Catalyst,0,0,0
Splugz,206650,11179,18683,Ballistic,0,0,0
Splugz,206650,11179,18683,Conduit,0,0,0
Splugz,206650,11179,18683,Alter,4775,0,0
TTV-Bear22345,204451,5444,15709,Global,0,0,0
TTV-Bear22345,204451,5444,15709,Revenant,393,0,0
TTV-Bear22345,204451,5444,15709,Crypto,1184,0,0
TTV-Bear22345,204451,5444,15709,Horizon,95,0,0
TTV-Bear22345,204451,5444,15709,Gibraltar,484,0,0
TTV-Bear22345,204451,5444,15709,Wattson,67,0,0
TTV-Bear22345,204451,5444,15709,Fuse,1,0,0
TTV-Bear22345,204451,5444,15709,Bangalore,879,0,0
TTV-Bear22345,204451,5444,15709,Wraith,53549,12080645,1832
TTV-Bear22345,204451,5444,15709,Octane,674,0,0
TTV-Bear22345,204451,5444,15709,Bloodhound,272,0,0
TTV-Bear22345,204451,5444,15709,Caustic,257,0,0
TTV-Bear22345,204451,5444,15709,Lifeline,955,0,0
TTV-Bear22345,204451,5444,15709,Pathfinder,3022,0,108
TTV-Bear22345,204451,5444,15709,Loba,0,0,0
TTV-Bear22345,204451,5444,15709,Mirage,123,0,0
TTV-Bear22345,204451,5444,15709,Rampart,0,0,0
TTV-Bear22345,204451,5444,15709,Valkyrie,0,0,0
TTV-Bear22345,204451,5444,15709,Seer,0,0,0
TTV-Bear22345,204451,5444,15709,Ash,96,0,0
